timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State-94.30
374496,38,73,70,776,1,8,0,24.54,1028.50,12.13,748.47,-94.96,1
375492,38,73,70,776,1,8,0,24.54,1028.50,12.14,745.65,-95.04,1
376488,38,73,69,775,1,7,0,24.54,1028.51,12.13,748.47,-95.12,1
377484,38,73,69,775,1,8,0,24.54,1028.52,12.14,747.31,-95.12,1
378480,38,73,70,775,1,7,0,24.54,1028.52,12.15,747.31,-95.04,1
379476,37,73,69,775,1,8,0,24.54,1028.51,12.16,747.31,-95.04,1
380472,38,73,70,776,1,8,0,24.54,1028.51,12.17,744.82,-94.96,1
381468,38,73,70,775,1,8,0,24.54,1028.50,12.16,739.08,-95.04,0
382464,38,73,69,775,1,8,0,24.54,1028.51,12.16,746.48,-95.04,0
383460,38,73,70,775,1,8,0,24.54,1028.51,12.16,744.82,-94.96,0
384456,38,73,69,774,1,8,0,24.54,1028.50,12.16,748.97,-95.04,0
385452,38,72,70,775,1,8,0,24.54,1028.51,12.16,748.97,-95.12,0
386448,37,73,69,774,1,8,0,24.54,1028.52,12.17,750.56,-95.04,0
387444,37,73,69,775,1,8,0,24.54,1028.51,12.18,748.14,-95.04,0
388440,38,72,69,774,1,8,0,24.54,1028.51,12.16,746.48,-94.96,0
389436,37,73,69,775,1,8,0,24.54,1028.50,12.17,746.48,-95.04,0
390432,37,72,68,774,1,7,0,24.54,1028.51,12.17,748.97,-95.21,0
391428,38,73,69,774,1,8,0,24.54,1028.53,12.17,746.48,-95.21,0
392424,37,72,69,773,1,8,0,24.54,1028.53,12.17,747.31,-95.29,0
393420,37,73,69,773,1,8,0,24.53,1028.54,12.16,746.48,-95.29,0
394416,38,73,69,774,1,8,0,24.54,1028.54,12.15,748.14,-95.29,0
395412,38,73,69,773,1,8,0,24.54,1028.54,12.16,748.05,-95.29,0
396408,37,72,69,774,1,7,0,24.54,1028.54,12.15,747.31,-95.37,0
397404,38,73,69,776,1,8,0,24.54,1028.55,12.14,748.14,-95.29,0
398400,37,73,69,776,1,8,0,24.54,1028.54,12.15,749.30,-95.45,0
399396,37,73,69,776,1,8,0,24.53,1028.56,12.16,746.48,-95.53,0
400392,37,72,69,776,1,8,0,24.54,1028.57,12.16,748.97,-95.45,0
401388,37,73,69,775,1,8,0,24.54,1028.56,12.18,747.31,-95.45,0
402384,37,73,69,775,1,7,0,24.54,1028.56,12.20,746.48,-95.53,0
403380,37,73,69,774,1,8,0,24.53,1028.57,12.21,747.31,-95.53,0
404376,37,73,69,774,1,8,0,24.54,1028.57,12.21,745.65,-95.70,0
405372,37,72,69,774,1,8,0,24.54,1028.59,12.22,744.82,-95.70,0
406368,37,72,69,773,1,8,0,24.54,1028.59,12.23,745.65,-95.70,0
407364,37,72,68,774,1,8,0,24.54,1028.59,12.24,740.71,-95.70,0
408360,37,72,68,773,1,8,0,24.54,1028.59,12.24,743.17,-95.70,0
409356,37,72,68,773,1,7,0,24.54,1028.59,12.25,743.17,-95.78,0
410352,36,72,68,772,1,8,0,24.54,1028.60,12.25,742.35,-95.78,0
411348,37,73,68,773,0,8,0,24.54,1028.60,12.25,742.35,-95.94,0
412344,37,72,69,773,1,8,0,24.54,1028.62,12.26,746.48,-96.03,0
413340,37,72,69,772,1,8,0,24.54,1028.63,12.26,744.82,-96.11,0
414336,36,72,68,773,1,8,0,24.54,1028.64,12.24,748.14,-96.11,0
415332,37,72,68,772,1,8,0,24.53,1028.64,12.24,748.14,-96.11,0
416328,37,72,68,772,1,8,0,24.53,1028.64,12.24,739.90,-96.11,0
417324,37,72,68,773,1,8,0,24.53,1028.64,12.24,741.53,-96.11,0
418320,37,72,68,772,2,8,0,24.53,1028.64,12.23,748.97,-96.19,0
419316,37,72,68,772,1,8,0,24.54,1028.65,12.22,748.47,-96.11,0
420312,36,72,68,773,1,8,0,24.53,1028.64,12.23,740.71,-96.19,0
421308,37,72,68,773,1,8,0,24.53,1028.65,12.23,745.65,-96.19,0
422304,37,72,67,772,1,8,0,24.53,1028.65,12.22,748.97,-96.19,0
423300,37,72,68,773,1,8,0,24.53,1028.65,12.22,748.47,-96.19,0
424296,37,72,68,772,1,8,0,24.53,1028.65,12.23,747.31,-96.19,0
425292,37,72,67,772,1,8,0,24.53,1028.65,12.21,748.97,-96.27,0
426288,37,72,68,772,1,8,0,24.53,1028.66,12.22,748.47,-96.27,0
427284,37,72,68,771,1,8,0,24.53,1028.66,12.22,748.97,-96.27,0
428280,37,72,67,772,1,8,0,24.53,1028.66,12.21,744.82,-96.27,0
429276,36,72,68,772,1,8,0,24.53,1028.66,12.21,747.31,-96.36,0
430272,36,72,68,773,1,8,0,24.53,1028.67,12.22,747.64,-96.36,0
431268,36,72,67,772,1,8,0,24.53,1028.67,12.20,747.31,-96.44,0
432264,36,72,68,771,1,8,0,24.53,1028.68,12.20,748.97,-96.52,0
433260,37,71,68,772,1,8,0,24.53,1028.69,12.20,748.97,-96.52,0
434256,36,72,68,772,1,8,0,24.53,1028.69,12.20,745.65,-96.52,0
435252,36,72,67,772,1,8,0,24.53,1028.69,12.20,744.00,-96.52,0
436248,37,72,67,772,1,8,0,24.53,1028.69,12.19,747.64,-96.60,0
437244,36,72,68,772,1,8,0,24.53,1028.70,12.19,743.17,-96.60,0
438240,36,72,68,773,1,8,0,24.53,1028.70,12.19,745.65,-96.60,0
439236,37,72,67,772,1,8,0,24.53,1028.70,12.18,740.71,-96.68,0
440232,36,72,68,772,1,8,0,24.53,1028.71,12.18,742.35,-96.68,0
441228,36,72,67,772,1,8,0,24.53,1028.71,12.19,747.64,-96.60,1
442224,36,71,68,772,1,8,0,24.53,1028.70,12.19,750.64,-96.68,1
443220,36,72,68,773,1,8,0,24.53,1028.71,12.19,747.31,-96.68,1
444216,37,72,68,776,1,9,0,24.53,1028.71,12.18,743.17,-96.68,1
445212,36,72,68,776,1,8,0,24.53,1028.71,12.19,745.65,-96.68,1
446208,36,72,67,775,1,8,0,24.53,1028.71,12.18,750.64,-96.85,1
447204,37,72,68,774,1,8,0,24.53,1028.73,12.19,752.66,-96.85,1
448200,37,72,68,773,1,8,0,24.53,1028.73,12.19,749.81,-96.77,1
449196,36,71,68,773,1,8,0,24.53,1028.72,12.19,749.30,-96.85,1
450192,36,72,67,772,1,8,0,24.53,1028.73,12.20,743.17,-96.85,1
451188,36,72,68,774,1,9,0,24.53,1028.73,12.19,748.14,-96.85,1
452184,36,72,68,773,1,8,0,24.53,1028.73,12.21,740.71,-96.93,1
453180,36,72,68,773,1,8,0,24.53,1028.74,12.21,746.48,-96.93,1
454176,36,72,68,773,1,7,0,24.53,1028.74,12.23,742.35,-96.93,1
455172,37,72,68,774,1,8,0,24.53,1028.74,12.22,742.35,-96.93,1
456168,37,72,67,772,1,8,0,24.53,1028.74,12.22,743.17,-96.85,1
457164,36,72,67,773,1,8,0,24.53,1028.73,12.22,750.14,-96.77,1
458160,35,72,67,773,1,8,0,24.53,1028.72,12.21,748.47,-96.85,1
459156,36,72,67,773,1,8,0,24.53,1028.73,12.21,753.92,-96.85,1
460152,36,72,68,775,1,8,0,24.53,1028.73,12.21,748.89,-96.93,1
461148,36,73,68,775,1,8,0,24.53,1028.74,12.21,750.14,-96.85,1
462144,36,72,68,775,1,8,0,24.53,1028.73,12.19,751.82,-96.93,1
463140,36,72,67,775,1,8,0,24.53,1028.74,12.19,758.60,-96.93,1
464136,36,72,68,775,1,8,0,24.53,1028.74,12.19,750.98,-97.01,1
465132,37,73,68,775,1,8,0,24.53,1028.75,12.19,755.62,-96.93,1
466128,36,72,68,776,1,8,0,24.53,1028.74,12.19,751.40,-96.93,1
467124,36,72,68,776,1,8,0,24.53,1028.74,12.17,748.47,-96.85,1
468120,37,73,68,775,1,8,0,24.53,1028.73,12.19,756.04,-96.85,1
469116,36,73,68,775,1,8,0,24.53,1028.73,12.17,753.50,-96.93,1
470112,36,73,68,776,1,8,0,24.53,1028.74,12.17,757.32,-96.93,1
471108,36,73,68,776,1,8,0,24.53,1028.74,12.16,756.89,-97.01,1
472104,37,73,68,776,1,8,0,24.53,1028.75,12.16,757.32,-97.01,1
473100,36,72,69,776,1,8,0,24.53,1028.75,12.17,755.19,-97.01,1
474096,36,72,68,776,1,8,0,24.54,1028.75,12.16,759.46,-97.01,1
475092,37,72,69,777,1,8,0,24.54,1028.75,12.17,756.89,-97.01,1
476088,37,72,69,778,1,8,0,24.54,1028.75,12.17,756.89,-97.01,1
477084,37,73,69,779,1,8,0,24.54,1028.75,12.16,754.77,-97.01,1
478080,38,73,69,779,1,8,0,24.54,1028.75,12.16,756.47,-97.01,1
479076,38,73,69,779,1,8,0,24.54,1028.75,12.16,760.32,-97.01,1
480072,37,73,69,779,1,8,0,24.54,1028.75,12.16,759.03,-97.10,1
481068,38,73,69,779,1,8,0,24.54,1028.76,12.16,756.89,-97.10,1
482064,38,73,69,780,1,8,0,24.54,1028.76,12.16,758.17,-97.01,1
483060,38,74,69,781,1,8,0,24.54,1028.75,12.14,754.35,-97.01,1
484056,39,74,70,781,1,8,0,24.54,1028.75,12.15,762.04,-97.10,1
485052,38,73,70,782,1,8,0,24.54,1028.76,12.16,762.47,-97.10,1
486048,39,73,70,782,1,8,0,24.53,1028.76,12.15,760.75,-97.01,1
487044,39,74,70,782,1,8,0,24.54,1028.75,12.15,756.04,-97.10,1
488040,39,74,71,782,1,8,0,24.54,1028.76,12.16,762.90,-97.01,1
489036,39,74,70,783,1,8,0,24.53,1028.75,12.14,764.20,-97.01,1
490032,39,74,70,782,1,8,0,24.53,1028.75,12.15,769.45,-97.01,1
491028,39,74,70,781,1,8,0,24.53,1028.75,12.15,765.51,-97.01,1
492024,39,74,71,781,1,8,0,24.53,1028.75,12.15,764.64,-97.01,1
493020,39,74,70,781,1,8,0,24.53,1028.75,12.14,765.95,-97.10,1
494016,39,73,71,780,1,8,0,24.53,1028.76,12.15,767.69,-97.10,1
495012,39,73,70,780,1,8,0,24.53,1028.76,12.14,767.26,-97.10,1
496008,39,74,70,779,1,8,0,24.53,1028.76,12.14,762.04,-97.10,1
497004,39,73,70,778,1,8,0,24.53,1028.76,12.13,769.01,-97.10,1
498000,39,74,70,778,1,8,0,24.53,1028.76,12.14,763.34,-97.10,1
498996,39,74,70,778,1,8,0,24.53,1028.76,12.13,771.22,-97.10,1
499992,38,73,69,778,1,7,0,24.53,1028.76,12.15,763.77,-97.01,1
500988,38,74,70,781,1,7,0,24.53,1028.75,12.14,771.66,-97.01,0
501984,39,74,70,783,1,7,0,24.53,1028.75,12.13,768.13,-97.01,0
502980,39,74,71,785,1,8,0,24.53,1028.75,12.13,765.51,-97.01,0
503976,39,74,71,782,0,8,0,24.53,1028.75,12.13,774.77,-97.01,0
504972,39,74,71,780,1,8,0,24.53,1028.75,12.13,767.69,-97.01,0
505968,39,74,70,779,1,8,0,24.53,1028.75,12.13,769.89,-97.10,0
506964,38,74,70,779,1,8,0,24.53,1028.76,12.13,769.89,-97.10,0
507960,38,73,70,778,1,8,0,24.53,1028.76,12.12,765.51,-97.10,0
508956,38,73,70,777,1,7,0,24.53,1028.76,12.13,770.33,-97.10,0
509952,38,74,71,777,1,8,0,24.53,1028.76,12.13,765.51,-97.01,0
510948,39,74,70,777,1,8,0,24.53,1028.75,12.13,769.45,-97.01,0
511944,39,73,70,777,1,8,0,24.53,1028.75,12.14,767.69,-97.01,0
512940,39,73,70,776,1,8,0,24.53,1028.75,12.13,764.64,-97.01,0
513936,39,73,70,776,1,8,0,24.53,1028.75,12.13,767.26,-97.01,0
514932,39,73,70,775,1,8,0,24.53,1028.75,12.14,766.38,-97.01,0
515928,39,73,70,776,1,9,0,24.53,1028.75,12.13,768.57,-97.10,0
516924,39,72,70,775,1,8,0,24.53,1028.76,12.14,768.13,-97.10,0
517920,38,73,70,775,1,8,0,24.53,1028.76,12.14,767.26,-97.10,0
518916,39,73,70,775,1,7,0,24.53,1028.76,12.14,765.07,-97.01,0
519912,39,73,70,775,1,8,0,24.53,1028.75,12.16,765.51,-97.10,0
520908,39,73,70,775,1,8,0,24.53,1028.76,12.15,761.61,-97.10,0
521904,38,73,70,775,1,8,0,24.53,1028.76,12.16,763.77,-97.10,0
522900,38,73,70,774,1,8,0,24.53,1028.76,12.18,765.51,-97.01,0
523896,39,73,70,775,1,8,0,24.53,1028.75,12.17,763.34,-97.01,0
524892,39,73,70,773,1,8,0,24.53,1028.75,12.18,762.04,-97.01,0
525888,38,72,69,775,1,9,0,24.53,1028.75,12.19,761.18,-96.93,0
526884,39,73,70,774,1,8,0,24.53,1028.74,12.19,758.60,-96.93,0
527880,38,73,69,774,1,8,0,24.53,1028.74,12.18,767.26,-96.93,0
528876,39,73,69,774,1,8,0,24.53,1028.74,12.19,759.46,-97.01,0
529872,39,73,70,774,1,8,0,24.53,1028.75,12.19,756.89,-97.01,0
530868,38,72,69,774,1,8,0,24.53,1028.75,12.19,759.03,-97.01,0
531864,39,73,69,775,1,8,0,24.53,1028.75,12.20,757.75,-96.93,0
532860,38,73,69,775,1,8,0,24.53,1028.74,12.20,757.75,-96.93,0
533856,38,73,70,777,1,8,0,24.53,1028.74,12.19,762.04,-97.01,0
534852,38,73,70,777,1,8,0,24.53,1028.75,12.19,756.04,-96.93,0
535848,38,73,70,777,1,8,0,24.53,1028.74,12.19,758.17,-96.93,0
536844,38,73,70,776,1,8,0,24.54,1028.74,12.19,756.47,-96.93,0
537840,39,72,70,776,1,8,0,24.54,1028.74,12.20,755.62,-96.93,0
538836,38,73,69,775,1,8,0,24.54,1028.74,12.19,755.19,-97.01,0
539832,38,72,69,774,1,8,0,24.53,1028.75,12.20,757.32,-96.93,0
540828,38,73,69,775,1,8,0,24.54,1028.74,12.19,758.60,-96.93,0
541824,38,73,70,774,1,8,0,24.54,1028.74,12.19,759.03,-96.93,0
542820,38,73,69,773,1,8,0,24.54,1028.74,12.19,756.47,-96.93,0
543816,38,73,69,774,1,8,0,24.54,1028.74,12.19,750.14,-96.93,0
544812,38,72,69,774,1,8,0,24.54,1028.74,12.19,755.62,-96.93,0
545808,38,73,69,774,1,8,0,24.54,1028.74,12.19,754.35,-96.85,0
546804,38,72,69,773,1,8,0,24.54,1028.73,12.19,756.04,-96.85,0
547800,37,73,69,773,1,8,0,24.54,1028.73,12.19,753.50,-96.85,0
548796,38,72,69,773,1,8,0,24.54,1028.73,12.19,751.82,-96.93,0
549792,38,73,69,773,1,8,0,24.54,1028.74,12.19,754.35,-96.85,0
550788,38,72,69,773,1,8,0,24.54,1028.73,12.20,753.50,-96.77,0
551784,38,72,69,773,1,8,0,24.54,1028.72,12.19,755.62,-96.77,0
552780,38,72,69,772,1,8,0,24.54,1028.72,12.20,755.62,-96.77,0
553776,38,73,69,773,1,8,0,24.54,1028.72,12.20,752.24,-96.77,0
554772,37,73,69,772,1,8,0,24.54,1028.72,12.21,756.89,-96.85,0
555768,38,72,69,772,1,8,0,24.54,1028.73,12.20,752.24,-96.77,0
556764,38,72,69,772,1,8,0,24.54,1028.72,12.21,751.40,-96.77,0
557760,38,72,69,772,1,8,0,24.54,1028.72,12.19,757.32,-96.77,0
558756,37,72,69,772,1,9,0,24.54,1028.72,12.21,757.75,-96.85,0
559752,37,72,69,771,1,8,0,24.54,1028.73,12.20,750.98,-96.85,1
560748,37,73,69,774,1,8,0,24.54,1028.73,12.19,755.62,-96.85,1
561744,37,73,69,775,1,8,0,24.54,1028.73,12.20,756.04,-96.85,1
562740,37,72,69,773,1,8,0,24.54,1028.73,12.20,755.19,-96.85,1
563736,37,73,69,773,1,8,0,24.53,1028.73,12.19,755.19,-96.77,1
564732,37,72,69,772,1,8,0,24.53,1028.72,12.20,758.17,-96.77,1
565728,37,72,68,772,1,8,0,24.53,1028.72,12.20,755.62,-96.85,1
566724,37,72,68,772,1,8,0,24.53,1028.73,12.20,761.61,-96.77,1
567720,37,72,69,771,1,8,0,24.53,1028.72,12.20,758.17,-96.85,1
568716,37,72,69,772,1,8,0,24.53,1028.73,12.20,759.46,-96.77,1
569712,37,72,69,771,1,8,0,24.53,1028.72,12.20,756.89,-96.68,1
570708,37,72,69,772,1,8,0,24.53,1028.71,12.20,756.04,-96.77,1
571704,37,72,69,772,1,8,0,24.53,1028.72,12.20,759.03,-96.68,1
572700,38,73,69,772,1,10,0,24.53,1028.71,12.20,759.46,-96.68,1
573696,38,73,69,773,1,8,0,24.53,1028.71,12.22,760.75,-96.68,1
574692,38,72,69,773,1,8,0,24.53,1028.71,12.20,759.03,-96.77,1
575688,38,72,69,773,1,8,0,24.53,1028.72,12.22,754.35,-96.68,1
576684,37,72,69,774,1,8,0,24.53,1028.71,12.22,753.50,-96.68,1
577680,37,73,69,774,1,8,0,24.53,1028.71,12.23,764.64,-96.68,1
578676,38,72,69,774,1,8,0,24.53,1028.71,12.22,753.50,-96.68,1
579672,38,72,69,774,1,8,0,24.53,1028.71,12.20,759.46,-96.60,1
580668,37,72,69,774,1,9,0,24.53,1028.70,12.22,755.19,-96.60,1
581664,38,73,69,773,1,8,0,24.53,1028.70,12.22,754.35,-96.52,1
582660,37,73,68,774,1,8,0,24.53,1028.69,12.20,759.89,-96.52,1
583656,37,72,69,774,1,9,0,24.53,1028.69,12.20,759.46,-96.52,1
584652,38,73,69,775,1,8,0,24.53,1028.69,12.20,753.50,-96.44,1
585648,38,73,69,775,1,8,0,24.53,1028.68,12.19,764.64,-96.44,1
586644,38,72,69,775,1,8,0,24.53,1028.68,12.20,761.18,-96.52,1
587640,38,73,69,774,1,8,0,24.53,1028.69,12.19,762.90,-96.44,1
588636,38,72,69,773,1,8,0,24.53,1028.68,12.17,758.17,-96.44,1
589632,38,73,70,775,1,8,0,24.53,1028.68,12.18,761.18,-96.44,1
590628,38,72,69,775,1,8,0,24.53,1028.68,12.18,763.77,-96.44,1
591624,38,72,70,775,1,8,0,24.53,1028.68,12.17,759.46,-96.44,1
592620,38,72,70,775,1,8,0,24.53,1028.68,12.17,757.75,-96.44,1
593616,39,73,70,775,1,9,0,24.53,1028.68,12.16,761.18,-96.52,1
594612,38,73,70,775,1,8,0,24.53,1028.69,12.16,758.17,-96.52,1
595608,39,73,70,775,1,8,0,24.54,1028.69,12.16,758.17,-96.52,1
596604,39,73,70,776,1,8,0,24.53,1028.69,12.16,765.51,-96.52,1
597600,39,73,70,777,1,8,0,24.53,1028.69,12.17,762.04,-96.52,1
598596,39,73,70,777,1,9,0,24.53,1028.69,12.15,759.89,-96.52,1
599592,39,72,70,776,1,8,0,24.53,1028.69,12.15,762.90,-96.52,1
0,39,73,70,778,1,8,0,24.53,1028.69,12.16,759.89,-96.52,1
996,40,73,71,778,1,8,0,24.46,1028.69,12.15,754.35,-96.27,1
1992,40,73,71,778,1,9,0,24.44,1028.66,12.17,756.04,-96.36,1
2988,39,73,71,779,1,9,0,24.45,1028.67,12.17,759.46,-96.36,1
3984,39,74,71,779,0,8,0,24.46,1028.67,12.18,754.35,-96.36,1
4980,40,73,71,778,1,8,0,24.47,1028.67,12.18,757.32,-96.44,1
5976,40,74,70,779,1,8,0,24.48,1028.68,12.19,756.89,-96.44,1
6972,40,73,71,778,1,8,0,24.49,1028.68,12.19,760.32,-96.36,1
7968,40,74,71,780,1,8,0,24.50,1028.67,12.19,760.75,-96.36,1
8964,40,74,71,780,1,8,0,24.50,1028.67,12.17,760.75,-96.36,1
9960,40,74,72,780,1,8,0,24.51,1028.67,12.19,760.32,-96.36,1
10956,41,74,71,780,1,8,0,24.51,1028.67,12.17,759.46,-96.36,1
11952,40,74,72,779,1,8,0,24.51,1028.67,12.18,756.89,-96.36,1
12948,41,74,72,779,1,8,0,24.52,1028.67,12.17,755.19,-96.36,1
13944,41,74,71,779,1,8,0,24.52,1028.67,12.17,754.35,-96.36,1
14940,41,74,72,779,1,9,0,24.52,1028.67,12.18,757.75,-96.27,1
15936,42,74,72,778,1,8,0,24.52,1028.66,12.18,759.46,-96.36,1
16932,41,74,72,779,1,9,0,24.53,1028.67,12.17,756.89,-96.36,1
17928,41,74,73,779,1,8,0,24.53,1028.67,12.17,757.75,-96.36,1
18924,41,74,72,779,1,8,0,24.53,1028.67,12.17,751.82,-96.44,1
19920,42,74,73,780,1,8,0,24.53,1028.68,12.18,753.50,-96.36,1
20916,42,74,73,780,1,9,0,24.53,1028.67,12.17,750.98,-96.36,1
21912,42,74,73,780,1,9,0,24.53,1028.67,12.18,753.08,-96.44,1
22908,42,74,73,781,1,8,0,24.53,1028.68,12.17,755.19,-96.44,1
23904,42,74,73,780,1,8,0,24.53,1028.68,12.16,754.77,-96.44,1
24900,42,74,73,779,1,9,0,24.53,1028.68,12.18,752.24,-96.44,1
