timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State19.51
133464,72,215,339,903,1,10800,4294967295,24.31,1014.70,14.08,425.48,19.10,1
134460,73,217,341,903,1,12699,4294967295,24.31,1014.70,14.08,430.11,19.10,1
135456,72,217,342,903,1,15297,4294967295,24.31,1014.70,14.08,429.28,19.10,1
136452,73,219,344,904,1,18605,4294967295,24.31,1014.70,14.08,429.01,19.10,1
137448,74,219,347,904,1,24519,4294967295,24.31,1014.70,14.08,431.21,19.10,1
138444,74,220,349,905,1,23616,4294967295,24.31,1014.70,14.07,428.46,19.01,1
139440,74,222,350,905,1,31286,4294967295,24.31,1014.71,14.07,432.04,18.93,1
140436,75,222,352,906,1,35127,4294967295,24.31,1014.72,14.07,431.21,18.93,1
141432,75,225,355,908,1,43554,4294967295,24.31,1014.72,14.08,431.77,18.93,1
142428,74,226,358,911,1,46020,4294967295,24.31,1014.72,14.07,429.01,18.93,1
143424,76,227,360,915,1,77263,4294967295,24.31,1014.72,14.08,430.93,18.85,1
144420,76,229,362,915,1,59038,4294967295,24.31,1014.73,14.08,430.66,18.85,1
145416,76,229,364,915,1,74030,4294967295,24.31,1014.73,14.08,431.49,18.93,1
146412,77,230,365,915,1,67561,4294967295,24.31,1014.72,14.08,432.60,18.93,1
147408,77,232,368,916,1,69243,4294967295,24.31,1014.72,14.09,432.04,18.85,1
148404,77,233,370,917,1,69817,4294967295,24.31,1014.73,14.08,431.77,18.85,1
149400,78,235,372,920,1,85116,4294967295,24.31,1014.73,14.08,430.66,18.85,1
150396,78,237,375,921,1,92411,4294967295,24.31,1014.73,14.07,429.83,18.85,1
151392,78,238,376,923,1,102590,4294967295,24.31,1014.73,14.10,428.74,18.93,1
152388,78,239,377,924,1,187898,4294967295,24.31,1014.72,14.08,430.38,18.93,1
153384,79,240,379,924,1,158626,4294967295,24.31,1014.72,14.08,427.92,18.85,1
154380,79,241,380,923,1,219522,4294967295,24.31,1014.73,14.08,431.77,18.85,1
155376,79,241,380,922,1,66471,4294967295,24.31,1014.73,14.10,432.04,18.93,1
156372,79,242,382,920,1,252012,4294967295,24.31,1014.72,14.09,432.04,18.93,1
157368,79,243,384,921,1,170313,4294967295,24.31,1014.72,14.09,431.49,18.93,1
158364,79,244,385,921,1,158626,4294967295,24.31,1014.72,14.08,431.77,18.93,1
159360,80,245,386,922,1,3584483,4294967295,24.31,1014.72,14.09,428.19,19.01,1
160356,80,246,388,921,1,389945,4294967295,24.31,1014.71,14.10,431.49,19.01,1
161352,80,246,389,920,1,2666242,4294967295,24.31,1014.71,14.09,432.04,19.01,1
162348,81,247,390,920,1,1914013,4294967295,24.31,1014.71,14.09,432.60,19.10,1
163344,80,248,390,919,1,2287289,4294967295,24.31,1014.70,14.09,429.01,19.10,1
164340,81,248,392,919,1,4294967295,4294967295,24.31,1014.70,14.09,430.38,19.01,1
165336,80,250,394,918,1,9806335,4294967295,24.31,1014.71,14.10,432.88,19.10,1
166332,81,251,395,919,1,901852,4294967295,24.31,1014.70,14.08,430.11,19.10,1
167328,81,252,396,920,1,4294967295,4294967295,24.31,1014.70,14.09,433.72,19.10,1
168324,82,253,396,920,1,4294967295,4294967295,24.31,1014.70,14.10,432.88,19.10,1
169320,82,254,398,919,1,4294967295,4294967295,24.31,1014.70,14.09,432.04,19.10,1
170316,80,254,397,921,2,46668,4294967295,24.31,1014.70,14.07,432.60,19.10,0
171312,80,254,394,917,1,100625,4294967295,24.31,1014.70,14.07,433.72,19.18,0
172308,79,251,390,913,1,93275,4294967295,24.31,1014.69,14.08,431.77,19.18,0
173304,78,249,387,908,1,42966,4294967295,24.31,1014.69,14.07,434.28,19.10,0
174300,78,246,383,901,2,28823,4294967295,24.31,1014.70,14.08,431.21,19.18,0
175296,78,243,378,894,1,16839,4294967295,24.31,1014.69,14.08,427.37,19.26,0
176292,77,242,376,888,1,14696,4294967295,24.31,1014.68,14.09,427.64,19.35,0
177288,77,240,373,883,1,11191,4294967295,24.31,1014.67,14.07,426.29,19.35,0
178284,76,238,370,878,1,7941,4294967295,24.31,1014.67,14.08,429.83,19.35,0
179280,75,236,366,874,1,7115,4294967295,24.31,1014.67,14.08,426.29,19.35,0
180276,75,234,364,870,1,6160,4294967295,24.31,1014.67,14.09,429.83,19.35,0
181272,74,233,362,865,1,5119,4294967295,24.31,1014.67,14.09,427.37,19.35,0
182268,74,232,360,862,2,4728,4294967295,24.31,1014.67,14.09,427.10,19.35,0
183264,74,230,357,858,1,4172,4294967295,24.31,1014.67,14.08,427.64,19.35,0
184260,73,228,356,855,1,3672,4294967295,24.31,1014.67,14.09,424.40,19.35,0
185256,72,228,354,852,1,3529,4294967295,24.31,1014.67,14.08,427.37,19.35,0
186252,73,226,351,849,1,3005,4294967295,24.31,1014.67,14.08,430.38,19.35,0
187248,72,225,350,846,1,2812,4294967295,24.31,1014.67,14.08,428.74,19.35,0
188244,72,224,348,842,1,2531,4294967295,24.31,1014.67,14.08,432.04,19.35,0
189240,72,222,346,840,1,2654,4294967295,24.31,1014.67,14.09,431.77,19.35,0
190236,71,221,344,838,1,2501,4294967295,24.31,1014.67,14.09,430.38,19.35,0
191232,71,220,342,836,1,2271,4294967295,24.31,1014.67,14.08,430.11,19.26,0
192228,71,219,340,834,1,2022,4294967295,24.31,1014.68,14.09,428.74,19.35,0
193224,71,218,339,831,1,2171,4294967295,24.31,1014.67,14.10,430.66,19.35,0
194220,71,217,338,829,1,3949,4294967295,24.31,1014.67,14.08,429.56,19.35,0
195216,70,216,336,827,1,1979,4294967295,24.31,1014.67,14.08,431.49,19.35,0
196212,70,215,334,825,1,1491,4294967295,24.31,1014.67,14.08,428.46,19.35,0
197208,69,213,332,823,1,1957,4294967295,24.31,1014.67,14.08,429.56,19.35,0
198204,69,212,331,820,1,1797,4294967295,24.31,1014.67,14.08,434.28,19.35,0
199200,69,212,329,819,1,1731,4294967295,24.31,1014.67,14.09,434.84,19.35,0
200196,68,211,328,818,1,1494,4294967295,24.32,1014.67,14.09,433.72,19.43,0
201192,69,210,325,815,1,1723,4294967295,24.31,1014.66,14.08,429.56,19.43,0
202188,68,209,325,814,2,1623,4294967295,24.31,1014.66,14.09,430.38,19.43,0
203184,68,208,322,813,2,1623,4294967295,24.31,1014.66,14.09,432.60,19.43,0
204180,67,207,322,811,2,1344,4294967295,24.31,1014.66,14.08,431.49,19.43,0
205176,67,206,321,810,2,1525,4294967295,24.31,1014.66,14.08,431.49,19.43,0
206172,67,205,319,809,2,1506,4294967295,24.31,1014.66,14.08,430.11,19.43,0
207168,67,205,317,806,2,1408,4294967295,24.31,1014.66,14.08,433.44,19.51,0
208164,67,204,317,806,2,1419,4294967295,24.31,1014.65,14.07,432.60,19.51,0
209160,67,203,315,805,2,1368,4294967295,24.31,1014.65,14.08,433.16,19.51,0
210156,67,202,314,803,1,1257,4294967295,24.31,1014.65,14.08,432.88,19.43,0
211152,66,201,312,802,1,1231,4294967295,24.31,1014.66,14.09,435.12,19.43,0
212148,66,200,310,800,1,1245,4294967295,24.31,1014.66,14.09,431.49,19.43,0
213144,66,199,310,799,2,1248,4294967295,24.31,1014.66,14.09,431.77,19.43,0
214140,66,199,308,798,1,1227,4294967295,24.31,1014.66,14.08,433.16,19.43,0
215136,65,198,308,797,1,1162,4294967295,24.31,1014.66,14.08,434.84,19.43,0
216132,65,198,307,796,2,1160,4294967295,24.31,1014.66,14.09,435.40,19.43,0
217128,65,196,305,795,1,1143,4294967295,24.31,1014.66,14.08,434.00,19.51,0
218124,65,196,303,794,2,1114,4294967295,24.31,1014.65,14.09,433.16,19.43,0
219120,65,195,303,793,1,951,4294967295,24.31,1014.66,14.08,433.16,19.51,0
220116,64,195,302,793,2,1068,4294967295,24.32,1014.65,14.09,434.28,19.51,0
221112,65,193,301,791,2,1025,4294967295,24.31,1014.65,14.09,434.56,19.43,0
222108,64,193,300,790,2,1036,4294967295,24.31,1014.66,14.08,435.97,19.43,0
223104,64,192,299,790,2,1001,4294967295,24.31,1014.66,14.09,435.12,19.43,0
224100,64,191,297,788,2,1003,4294967295,24.32,1014.66,14.08,432.88,19.43,0
225096,64,191,296,788,2,1009,4294967295,24.32,1014.66,14.08,433.72,19.43,0
226092,64,190,295,787,1,928,4294967295,24.32,1014.66,14.08,433.44,19.35,0
227088,64,189,295,786,1,963,4294967295,24.32,1014.67,14.08,434.00,19.35,0
228084,63,189,294,785,2,794,4294967295,24.32,1014.67,14.09,432.60,19.35,0
229080,63,188,293,785,2,928,4294967295,24.32,1014.67,14.09,434.84,19.26,0
230076,63,187,291,783,1,850,4294967295,24.32,1014.68,14.08,434.00,19.26,0
231072,63,187,291,784,2,909,4294967295,24.32,1014.68,14.09,432.04,19.26,1
232068,62,186,289,783,2,967,4294967295,24.32,1014.68,14.08,432.60,19.18,1
233064,62,186,288,783,2,940,4294967295,24.32,1014.69,14.08,435.12,19.18,1
234060,62,186,289,784,2,1141,4294967295,24.32,1014.69,14.08,434.84,19.10,1
235056,63,188,297,798,2,1184,4294967295,24.31,1014.70,14.09,434.84,19.10,1
236052,65,192,304,830,2,1512,4294967295,24.31,1014.70,14.08,432.60,19.18,1
237048,65,194,308,845,2,1637,4294967295,24.31,1014.69,14.09,435.40,19.18,1
238044,66,198,315,866,2,2067,4294967295,24.31,1014.69,14.09,434.84,19.18,1
239040,67,203,320,891,2,2698,4294967295,24.31,1014.69,14.08,434.28,19.26,1
240036,68,207,323,909,2,3691,4294967295,24.31,1014.68,14.08,435.40,19.26,1
241032,69,210,328,919,1,3771,4294967295,24.31,1014.68,14.09,434.28,19.26,1
242028,70,213,334,929,2,4593,4294967295,24.31,1014.68,14.09,437.39,19.26,1
243024,71,214,337,930,1,5784,4294967295,24.31,1014.68,14.08,440.25,19.35,1
244020,71,215,339,927,2,10307,4294967295,24.31,1014.67,14.08,438.82,19.26,1
245016,71,217,342,926,2,13023,4294967295,24.31,1014.68,14.08,436.82,19.35,1
246012,72,222,347,931,2,17156,4294967295,24.31,1014.67,14.08,433.16,19.35,1
247008,72,225,351,936,2,20028,4294967295,24.31,1014.67,14.08,436.25,19.26,1
248004,74,228,356,943,2,33639,4294967295,24.31,1014.68,14.09,437.10,19.26,1
249000,74,229,358,944,2,35793,4294967295,24.31,1014.68,14.08,437.10,19.26,1
249996,75,229,359,941,2,54720,4294967295,24.31,1014.68,14.08,438.24,19.35,1
250992,75,229,358,936,2,39406,4294967295,24.31,1014.67,14.08,438.24,19.35,1
251988,75,231,360,932,2,133976,4294967295,24.31,1014.67,14.09,437.67,19.26,1
252984,75,233,364,932,2,85116,4294967295,24.31,1014.68,14.07,438.53,19.26,1
253980,77,235,368,933,2,613544,4294967295,24.31,1014.68,14.08,437.67,19.35,1
254976,77,236,370,932,2,1139059,4294967295,24.31,1014.67,14.08,437.10,19.35,1
255972,77,236,369,928,2,4294967295,4294967295,24.31,1014.67,14.07,439.68,19.35,1
256968,77,238,370,926,2,4294967295,4294967295,24.31,1014.67,14.08,438.24,19.35,1
257964,77,239,371,926,2,4294967295,4294967295,24.31,1014.67,14.07,438.53,19.35,1
258960,77,240,372,926,3,4294967295,4294967295,24.31,1014.67,14.07,439.39,19.43,1
259956,77,241,374,927,2,4294967295,4294967295,24.31,1014.66,14.07,436.54,19.43,1
260952,78,242,373,925,2,4294967295,4294967295,24.31,1014.66,14.08,435.97,19.43,1
261948,77,240,372,922,2,4294967295,4294967295,24.31,1014.66,14.08,441.99,19.43,1
262944,77,241,372,919,3,4294967295,4294967295,24.31,1014.66,14.07,438.24,19.43,1
263940,77,240,373,915,2,4294967295,4294967295,24.31,1014.66,14.07,442.28,19.51,1
264936,77,241,375,914,2,4294967295,4294967295,24.31,1014.65,14.07,436.82,19.51,1
265932,77,241,378,914,2,4294967295,4294967295,24.31,1014.65,14.07,439.39,19.51,1
266928,78,243,382,916,3,4294967295,4294967295,24.31,1014.65,14.08,439.68,19.51,1
267924,78,245,384,921,2,4294967295,4294967295,24.31,1014.65,14.08,439.97,19.51,1
268920,78,247,387,925,2,4294967295,4294967295,24.31,1014.65,14.08,437.96,19.59,1
269916,80,248,389,928,2,4294967295,4294967295,24.31,1014.64,14.08,439.97,19.59,1
270912,80,250,391,929,3,4294967295,4294967295,24.31,1014.64,14.08,439.39,19.59,1
271908,80,251,392,930,3,4294967295,4294967295,24.31,1014.64,14.08,439.68,19.59,1
272904,79,252,392,930,4,4294967295,4294967295,24.31,1014.64,14.06,439.97,19.68,1
273900,79,253,393,930,3,4294967295,4294967295,24.31,1014.63,14.08,439.10,19.68,1
274896,80,252,394,928,3,4294967295,4294967295,24.31,1014.63,14.08,439.68,19.59,1
275892,80,254,394,929,3,4294967295,4294967295,24.31,1014.64,14.08,438.53,19.68,1
276888,80,256,396,930,3,4294967295,4294967295,24.31,1014.63,14.09,440.54,19.59,1
277884,80,258,398,933,4,4294967295,4294967295,24.31,1014.64,14.07,437.67,19.59,1
278880,81,259,401,936,4,4294967295,4294967295,24.30,1014.64,14.08,438.24,19.51,1
279876,81,261,403,937,4,4294967295,4294967295,24.30,1014.65,14.07,439.97,19.43,1
280872,82,265,406,943,5,4294967295,4294967295,24.30,1014.66,14.08,437.39,19.43,1
281868,82,267,410,951,6,4294967295,4294967295,24.30,1014.66,14.07,439.68,19.43,1
282864,83,268,412,954,5,4294967295,4294967295,24.30,1014.66,14.07,436.82,19.35,1
283860,84,270,413,955,2,4294967295,4294967295,24.30,1014.67,14.07,438.82,19.35,1
284856,84,271,415,956,2,4294967295,4294967295,24.30,1014.67,14.07,440.54,19.35,1
285852,85,271,415,954,2,4294967295,4294967295,24.30,1014.67,14.09,439.10,19.35,1
286848,84,272,416,953,3,4294967295,4294967295,24.30,1014.67,14.08,441.70,19.26,1
287844,84,272,417,952,4,4294967295,4294967295,24.30,1014.68,14.08,437.39,19.26,1
288840,86,274,417,951,1,4294967295,4294967295,24.30,1014.68,14.07,439.39,19.26,0
289836,86,272,421,948,1,4294967295,4294967295,24.30,1014.68,14.07,441.12,19.26,0
290832,85,270,416,942,1,11341327,4294967295,24.31,1014.68,14.08,441.12,19.26,0
291828,85,270,414,938,1,15652748,4294967295,24.31,1014.68,14.08,441.41,19.18,0
292824,85,270,413,936,1,1311309,4294967295,24.31,1014.69,14.07,440.54,19.18,0
293820,84,268,408,931,1,441107,4294967295,24.31,1014.69,14.08,440.25,19.26,0
294816,84,266,406,925,1,154984,4294967295,24.31,1014.68,14.07,439.10,19.26,0
295812,83,263,402,920,1,112143,4294967295,24.32,1014.68,14.07,441.41,19.18,0
296808,83,260,399,914,1,69243,4294967295,24.32,1014.69,14.07,440.25,19.26,0
297804,81,257,395,909,1,44763,4294967295,24.32,1014.68,14.07,439.97,19.18,0
298800,81,255,391,903,1,28331,4294967295,24.32,1014.69,14.06,444.04,19.18,0
299796,80,254,388,899,1,23869,4294967295,24.32,1014.69,14.07,439.39,19.18,0
300792,80,252,386,893,1,18515,4294967295,24.32,1014.69,14.06,442.87,19.18,0
301788,79,250,383,889,1,13647,4294967295,24.33,1014.69,14.06,444.33,19.18,0
302784,79,248,380,885,1,11840,4294967295,24.33,1014.69,14.05,439.39,19.18,0
303780,78,246,377,882,1,11602,4294967295,24.33,1014.69,14.05,440.54,19.26,0
304776,78,245,375,877,2,9958,4294967295,24.33,1014.68,14.06,439.97,19.26,0
305772,78,242,373,874,1,8314,4294967295,24.33,1014.68,14.05,439.39,19.26,0
306768,77,242,371,870,2,7885,4294967295,24.33,1014.68,14.06,440.25,19.26,0
307764,76,240,367,867,1,6881,4294967295,24.33,1014.68,14.05,438.82,19.26,0
308760,76,238,365,865,1,6160,4294967295,24.33,1014.68,14.06,439.39,19.35,0
309756,76,237,363,862,1,5471,4294967295,24.33,1014.67,14.05,443.16,19.35,0
310752,75,235,362,859,1,4954,4294967295,24.33,1014.67,14.06,440.54,19.26,0
311748,75,234,360,856,1,4700,4294967295,24.33,1014.68,14.04,441.12,19.35,0
312744,74,232,357,852,1,4541,4294967295,24.33,1014.67,14.05,441.99,19.43,0
313740,74,231,356,851,1,3959,4294967295,24.33,1014.66,14.04,441.99,19.59,0
314736,74,230,354,848,1,6593,4294967295,24.33,1014.64,14.06,441.12,19.59,0
315732,74,228,351,846,1,3633,4294967295,24.33,1014.64,14.05,440.83,19.59,0
316728,73,228,350,843,1,3411,4294967295,24.33,1014.64,14.05,441.12,19.59,0
317724,73,227,348,841,1,3207,4294967295,24.33,1014.64,14.04,444.92,19.68,0
318720,73,225,346,838,1,3529,4294967295,24.33,1014.63,14.04,441.70,19.68,0
319716,72,224,345,836,1,2812,4294967295,24.33,1014.63,14.04,442.28,19.76,0
320712,71,223,342,836,1,2895,4294967295,24.33,1014.62,14.05,446.99,19.84,0
321708,72,222,341,834,1,2585,4294967295,24.33,1014.61,14.05,444.62,19.84,0
322704,71,221,339,831,1,2484,4294967295,24.33,1014.61,14.04,442.57,19.93,0
323700,71,220,339,829,1,2328,4294967295,24.33,1014.60,14.03,444.62,19.93,0
324696,70,219,336,827,1,3265,4294967295,24.33,1014.60,14.05,440.54,19.93,0
325692,71,218,335,826,1,2255,4294967295,24.33,1014.60,14.04,439.97,19.93,0
326688,71,217,333,824,1,2461,4294967295,24.33,1014.60,14.04,445.80,19.93,0
327684,71,216,332,823,1,2000,4294967295,24.33,1014.60,14.04,441.70,19.84,0
328680,70,215,330,821,1,1839,4294967295,24.33,1014.61,14.05,439.39,19.93,0
329676,69,214,329,820,1,2005,4294967295,24.33,1014.60,14.05,439.10,19.84,0
330672,70,213,328,818,1,1637,4294967295,24.33,1014.61,14.04,441.12,19.76,0
331668,69,212,326,816,1,1871,4294967295,24.33,1014.62,14.04,442.28,19.59,0
332664,69,211,325,816,1,1525,4294967295,24.34,1014.64,14.05,443.74,19.51,0
333660,69,211,323,814,1,1688,4294967295,24.34,1014.65,14.04,442.28,19.51,0
334656,68,209,323,813,1,1633,4294967295,24.34,1014.65,14.03,447.59,19.51,0
335652,69,208,322,811,1,1657,4294967295,24.34,1014.65,14.05,444.92,19.51,0
336648,68,207,319,810,1,1671,4294967295,24.34,1014.65,14.04,441.12,19.51,0
337644,68,206,318,809,1,2382,4294967295,24.34,1014.65,14.04,444.92,19.43,0
338640,68,206,317,807,1,1525,4294967295,24.34,1014.66,14.04,440.25,19.43,0
339636,68,205,316,806,1,1485,4294967295,24.34,1014.66,14.05,441.12,19.43,0
340632,67,204,315,805,1,1465,4294967295,24.34,1014.66,14.05,445.21,19.26,0
341628,67,203,313,804,1,1324,4294967295,24.34,1014.68,14.04,442.28,19.26,0
342624,66,203,312,803,2,1406,4294967295,24.34,1014.68,14.04,444.33,19.26,0
343620,67,202,311,802,1,1395,4294967295,24.34,1014.68,14.03,442.28,19.26,0
344616,66,201,309,801,1,1360,4294967295,24.34,1014.68,14.03,446.10,19.26,0
345612,67,200,309,799,1,1267,4294967295,24.34,1014.68,14.03,445.51,19.26,0
346608,67,200,308,799,1,1243,4294967295,24.34,1014.68,14.02,444.62,19.26,0
347604,66,199,307,798,1,1255,4294967295,24.34,1014.68,14.04,447.59,19.26,0
348600,66,198,305,797,1,1286,4294967295,24.34,1014.68,14.02,447.29,19.35,0
349596,66,197,304,796,1,1301,4294967295,24.34,1014.67,14.04,449.68,19.43,0
350592,66,197,304,795,1,1199,4294967295,24.34,1014.66,14.02,447.88,19.43,0
351588,66,195,302,794,1,1186,4294967295,24.34,1014.66,14.03,448.78,19.43,0
352584,65,195,301,793,1,1173,4294967295,24.34,1014.66,14.02,444.92,19.51,0
353580,65,195,300,792,1,1453,4294967295,24.34,1014.65,14.02,446.69,19.51,1
354576,65,194,299,793,1,1100,4294967295,24.34,1014.65,14.03,449.08,19.59,1
355572,65,194,301,797,1,625,4294967295,24.34,1014.64,14.02,445.21,19.59,1
356568,65,196,303,809,1,832,4294967295,24.34,1014.64,14.01,446.40,19.68,1
357564,65,198,306,825,1,715,4294967295,24.33,1014.63,14.03,447.29,19.68,1
358560,66,199,308,842,1,786,4294967295,24.33,1014.63,14.02,445.51,19.68,1
359556,68,204,315,863,1,885,4294967295,24.33,1014.63,14.02,444.62,19.76,1
360552,68,206,319,878,1,1047,4294967295,24.33,1014.62,14.03,445.21,19.76,1
361548,69,208,321,882,1,1269,4294967295,24.33,1014.62,14.03,445.80,19.84,1
362544,69,208,322,882,1,1678,4294967295,24.33,1014.61,14.02,444.04,19.84,1
363540,69,210,324,885,1,1789,4294967295,24.33,1014.61,14.02,444.92,19.84,1
364536,69,213,328,890,1,2531,4294967295,24.33,1014.61,14.03,446.40,19.93,1
365532,71,216,332,896,1,2567,4294967295,24.33,1014.60,14.02,444.33,19.93,1
366528,71,219,338,909,1,3812,4294967295,24.33,1014.60,14.02,446.69,19.93,1
367524,72,222,341,919,1,5165,4294967295,24.33,1014.60,14.02,447.59,19.93,1
368520,72,224,344,921,1,6025,4294967295,24.33,1014.60,14.03,448.18,19.93,1
369516,73,226,348,923,1,5607,4294967295,24.33,1014.60,14.03,444.04,20.01,1
370512,74,228,350,923,1,9588,4294967295,24.33,1014.59,14.03,443.45,20.01,1
371508,75,231,355,927,1,15860,4294967295,24.33,1014.59,14.03,446.69,20.01,1
372504,75,234,360,934,1,14567,4294967295,24.33,1014.59,14.03,446.10,20.01,1
373500,76,236,363,938,1,17318,4294967295,24.33,1014.59,14.03,446.40,20.09,1
374496,77,238,365,940,1,16839,4294967295,24.33,1014.58,14.04,446.69,20.01,1
375492,78,241,370,943,1,19441,4294967295,24.33,1014.59,14.05,449.08,20.01,1
376488,78,242,372,945,1,24387,4294967295,24.33,1014.59,14.04,444.62,20.09,1
377484,79,243,375,945,1,25611,4294967295,24.33,1014.58,14.03,448.18,20.09,1
378480,79,245,376,944,1,17988,4294967295,24.34,1014.58,14.04,449.68,20.09,1
379476,80,247,380,943,1,4593,4294967295,24.34,1014.58,14.04,445.21,20.09,1
380472,81,248,382,946,1,2888,4294967295,24.34,1014.58,14.04,448.18,20.01,1
381468,81,250,384,946,1,4070,4294967295,24.34,1014.59,14.03,448.48,20.09,1
382464,82,253,389,950,1,4854,4294967295,24.34,1014.58,14.03,447.59,20.09,1
383460,82,255,392,953,2,5228,4294967295,24.34,1014.58,14.04,447.88,20.09,1
384456,83,256,393,951,1,5307,4294967295,24.33,1014.58,14.04,448.18,20.09,1
385452,83,257,394,949,1,4984,4294967295,24.33,1014.58,14.03,446.40,20.01,1
386448,84,259,397,949,1,4854,4294967295,24.33,1014.59,14.03,448.78,20.01,1
387444,84,259,397,948,1,5058,4294967295,24.33,1014.59,14.04,444.33,19.93,1
388440,84,259,397,945,1,5275,4294967295,24.34,1014.60,14.05,448.78,19.84,1
389436,84,258,397,942,1,5949,4294967295,24.34,1014.61,14.04,448.48,19.84,1
390432,84,260,400,940,1,5073,4294967295,24.34,1014.61,14.04,447.59,19.93,1
391428,84,262,403,941,1,5438,4294967295,24.34,1014.60,14.04,451.50,19.93,1
392424,85,263,406,941,1,5677,4294967295,24.34,1014.60,14.02,451.19,19.93,1
393420,86,265,407,943,1,5712,4294967295,24.34,1014.60,14.03,447.88,19.84,1
394416,86,266,407,941,1,5820,4294967295,24.34,1014.61,14.01,449.99,19.84,1
395412,86,265,406,939,2,6361,4294967295,24.34,1014.61,14.02,450.29,19.93,1
396408,86,265,405,935,1,6063,4294967295,24.34,1014.60,14.03,452.41,19.93,1
397404,85,266,407,933,1,6300,4294967295,24.34,1014.60,14.03,451.80,19.93,1
398400,86,268,411,937,1,5968,4294967295,24.34,1014.60,14.03,454.24,19.93,1
399396,87,271,415,943,1,5555,4294967295,24.34,1014.60,14.02,450.59,20.01,1
400392,87,271,416,946,1,6220,4294967295,24.34,1014.59,14.03,449.08,20.01,1
401388,87,273,416,946,1,7285,4294967295,24.34,1014.59,14.03,455.17,20.01,1
402384,88,275,418,946,1,6465,4294967295,24.34,1014.59,14.02,449.99,20.09,1
403380,88,274,420,945,1,6680,4294967295,24.34,1014.58,14.01,448.18,20.09,1
404376,89,275,420,944,1,6881,4294967295,24.34,1014.58,14.01,451.19,20.01,1
405372,89,276,421,943,1,6636,4294967295,24.34,1014.59,14.02,448.78,20.01,1
406368,89,276,422,941,1,7564,4294967295,24.34,1014.59,14.02,451.50,20.09,1
407364,89,276,423,941,2,7236,4294967295,24.34,1014.58,14.03,451.19,20.09,1
408360,89,277,423,939,1,8226,4294967295,24.34,1014.58,14.02,455.48,20.09,1
409356,89,277,423,938,1,12489,4294967295,24.34,1014.58,14.02,448.78,20.01,1
410352,89,278,424,936,2,7410,4294967295,24.34,1014.59,14.02,450.59,20.01,1
411348,88,278,425,934,2,10189,4294967295,24.33,1014.59,14.02,450.29,19.93,1
412344,89,279,425,933,2,10307,4294967295,24.34,1014.60,14.01,449.99,20.01,1
413340,89,278,425,932,2,6791,4294967295,24.33,1014.59,14.02,453.32,20.01,1
414336,89,279,425,932,2,9271,4294967295,24.33,1014.59,14.02,450.29,20.09,1
415332,88,279,426,930,1,10267,4294967295,24.33,1014.58,14.03,451.50,20.18,1
416328,88,281,429,932,2,11059,4294967295,24.33,1014.57,14.03,451.19,20.18,0
417324,89,282,429,934,2,9996,4294967295,24.33,1014.57,14.03,427.64,20.18,0
418320,89,283,431,936,2,7749,4294967295,24.33,1014.57,14.04,398.95,20.18,0
419316,88,280,426,934,2,6528,4294967295,24.33,1014.57,14.08,379.56,20.09,0
420312,87,278,421,927,3,8168,4294967295,24.33,1014.58,14.13,364.25,20.09,0
421308,86,275,417,921,2,4255,4294967295,24.33,1014.58,14.16,356.01,20.09,0
422304,86,272,414,914,2,2946,4294967295,24.33,1014.58,14.20,351.84,20.09,0
423300,85,269,410,908,1,2478,4294967295,24.33,1014.58,14.22,347.40,20.09,0
424296,85,267,407,903,1,1820,4294967295,24.33,1014.58,14.22,349.24,20.09,0
425292,84,265,403,899,1,1928,4294967295,24.33,1014.58,14.22,351.10,20.01,0
426288,82,262,400,893,1,1793,4294967295,24.33,1014.59,14.22,351.47,20.01,0
427284,83,260,397,888,1,1521,4294967295,24.33,1014.59,14.20,354.10,20.09,0
428280,82,259,394,885,1,1494,4294967295,24.34,1014.58,14.20,357.55,20.09,0
429276,81,256,391,880,1,1483,4294967295,24.34,1014.58,14.19,361.06,20.01,0
430272,81,255,389,876,1,1373,4294967295,24.34,1014.59,14.19,363.85,20.01,0
431268,80,253,385,873,1,1211,4294967295,24.34,1014.59,14.17,365.86,20.01,0
432264,80,251,383,869,1,1257,4294967295,24.34,1014.59,14.16,369.13,19.93,0
433260,79,249,380,867,1,1193,4294967295,24.35,1014.60,14.16,369.95,19.93,0
434256,79,248,378,864,1,1190,4294967295,24.35,1014.60,14.14,374.14,20.01,0
435252,79,246,376,861,1,1149,4294967295,24.35,1014.59,14.14,375.42,20.09,0
436248,79,245,373,858,1,1122,4294967295,24.35,1014.58,14.14,379.35,20.09,0
437244,77,243,372,855,1,1074,4294967295,24.35,1014.58,14.11,378.49,20.09,0
438240,78,242,369,852,1,1038,4294967295,24.35,1014.58,14.11,382.59,20.09,0
439236,77,241,367,850,1,875,4294967295,24.35,1014.58,14.10,385.00,20.01,0
440232,77,239,365,848,1,982,4294967295,24.35,1014.59,14.10,382.81,19.93,0
441228,76,238,363,845,1,979,4294967295,24.35,1014.60,14.09,387.00,20.01,0
442224,76,236,361,843,1,965,4294967295,24.35,1014.59,14.08,387.00,20.01,0
443220,75,235,360,841,1,933,4294967295,24.35,1014.59,14.09,387.67,19.93,0
444216,75,233,357,839,1,961,4294967295,24.35,1014.60,14.08,389.01,19.93,0
445212,74,233,355,837,1,930,4294967295,24.35,1014.60,14.07,388.12,20.01,0
446208,74,231,353,835,1,945,4294967295,24.35,1014.59,14.07,391.96,20.01,0
